Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1jF7PygdhLDuKpi8lDEf01,"2080","All Hour Cymbals","Yeasayer",2007-10-23,323453,0,,2018-02-17T08:32:13Z,"alternative dance,brooklyn indie,chamber pop,indie rock,neo-synthpop,shimmer pop","We Are Free",0.498,0.803,9,-6.932,1,0.0682,0.301,0.00426,0.35,0.517,120.083,4
3ZhEgAyivhgPrtfP5WEKzd,"Red Cave","All Hour Cymbals","Yeasayer",2007-10-23,298920,0,,2018-02-17T08:32:13Z,"alternative dance,brooklyn indie,chamber pop,indie rock,neo-synthpop,shimmer pop","We Are Free",0.542,0.566,0,-9.367,1,0.026,0.309,0.00000395,0.122,0.139,89.951,4
64D3dzWyj0GpQT1AHx4kbK,"Panic - 2011 Remaster","Louder Than Bombs","The Smiths",1987,140506,61,,2018-01-08T11:52:01Z,"madchester,new wave,permanent wave,rock,uk post-punk","WM UK",0.53,0.861,7,-4.67,1,0.0372,0.0175,0.0177,0.0857,0.844,130.476,4
3a4MfJq8FunJPx0mKJ0hLQ,"Young Pilgrims","Chutes Too Narrow","The Shins",2003-10-21,167560,0,,2017-09-20T01:43:30Z,"albuquerque indie,alternative rock,canadian indie,chamber pop,indie pop,indie rock,modern rock,portland indie,seattle indie,stomp and holler","Sub Pop",0.752,0.341,2,-9.315,1,0.0333,0.782,0.0000131,0.0935,0.658,124.063,4
1e4ikeph6T3X0KuIiBsLpp,"Pink Bullets","Chutes Too Narrow","The Shins",2003-10-21,233333,0,,2017-09-20T01:43:30Z,"albuquerque indie,alternative rock,canadian indie,chamber pop,indie pop,indie rock,modern rock,portland indie,seattle indie,stomp and holler","Sub Pop",0.525,0.335,5,-9.042,1,0.0297,0.131,0.000615,0.117,0.41,110.522,4
1QgI14YcWg3tOobXjzlNMl,"Paranoid Android - Remastered","OK Computer OKNOTOK 1997 2017","Radiohead",2017-06-23,383973,0,,2017-06-23T15:17:22Z,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock","XL Recordings",0.332,0.826,2,-7.269,0,0.0497,0.0275,0.0084,0.234,0.216,125.636,4
2kDEGoEVHfpNPMOs7IIG5y,"Subterranean Homesick Alien - Remastered","OK Computer OKNOTOK 1997 2017","Radiohead",2017-06-23,269093,0,,2017-06-23T15:17:22Z,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock","XL Recordings",0.326,0.636,0,-7.092,1,0.0286,0.0261,0.00512,0.108,0.256,149.632,3
4xF9zRaPdnrLU7QmVMKOzR,"One Another","This Old Dog","Mac DeMarco",2017-05-05,166213,0,,2017-05-13T02:32:59Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.82,0.579,5,-9.601,1,0.0279,0.196,0.184,0.113,0.847,104.928,4
3bATRbSvB9RLyFmSAyBmVD,"The Hours","Bloom","Beach House",2012-05-15,251720,0,,2017-04-15T08:52:01Z,"art pop,baltimore indie,dream pop,dreamo,indie rock,indietronica,modern dream pop,pov: indie","Sub Pop Records",0.346,0.531,0,-5.629,1,0.0286,0.0771,0.000002,0.312,0.405,169.566,4
0aQZxKrtx2JhXQfT4TD23E,"Comfortably Numb","For All I Care","The Bad Plus",2008,401706,15,,2017-01-29T07:20:43Z,"avant-garde jazz,contemporary jazz,jazz,jazz trio,modern jazz trio","Heads Up",0.552,0.328,2,-13.184,1,0.0454,0.683,0.124,0.111,0.11,91.584,4
2FRnxuLDZ4vSdvER2Xzrv2,"Chopin: Nocturne No. 2 in E-Flat Major, Op. 9 No. 2","Chopin Masterworks Volume 1","Frédéric Chopin,Elisabeth Leonskaja",2009-09-01,304266,40,,2017-01-29T06:06:59Z,"classical,early romantic era,polish classical,classical piano,russian classical piano","Warner Classics International",0.455,0.0254,3,-26.282,1,0.0442,0.99,0.914,0.126,0.104,131.983,4
69RoAhDqFOiQb2pQvb24Ii,"Requiem: Lacrimosa","Mozart: Requiem Realisations","Wolfgang Amadeus Mozart,Choir of King's College, Cambridge,Stephen Cleobury",2013-04-08,169666,0,,2017-01-29T06:05:00Z,"classical,classical era,british choir,cambridge choir,choral","Choir of King's College, Cambridge",0.162,0.102,2,-23.315,0,0.036,0.932,0.9,0.17,0.0445,131.626,3
6N7JzrteJv8lsr1GWYyu0b,"Suite Bergamasque, L. 75: III. Clair de lune (Andante très expressif)","Debussy: Children's Corner, Suite bergamasque, Images","Claude Debussy,Alain Planès",2007-07-31,279160,54,,2017-01-29T06:04:43Z,"classical,impressionism,post-romantic era,classical piano,french classical piano","harmonia mundi",0.36,0.0249,1,-27.017,1,0.0463,0.993,0.932,0.0454,0.0396,133.024,5
4Kk1Al7SQSHrD3YB0rWbZS,"Theme from a Clockwork Orange","Movie Themes","Soundtrack & Theme Orchestra",2005-09-15,149766,6,,2017-01-29T06:04:22Z,"","X5 Music Group",0.254,0.439,0,-9.151,0,0.037,0.812,0.836,0.103,0.366,70.432,3
0AoBVHrn422YM52l4TAS0P,"Siegfried Idyll","Wagner: Wesendonck-Lieder - Siegfried-Idyll","Richard Wagner,Swedish Chamber Orchestra,Thomas Dausgaard",2013-05-28,1030906,0,,2017-01-29T06:04:10Z,"classical,german opera,german romanticism,late romantic era,chamber orchestra,nordic orchestra,orchestral performance","BIS",0.0695,0.0108,4,-26.729,1,0.0429,0.965,0.76,0.0777,0.0377,75.279,3
48TSvb7Slv8chdV0eVkcAp,"Beethoven: Symphony No. 7 in A Major, Op. 92: II. Allegretto","Relax","Ludwig van Beethoven,Wolfgang Sawallisch,Royal Concertgebouw Orchestra",2008-09-08,198773,0,,2017-01-29T06:01:43Z,"classical,classical era,early romantic era,german romanticism,orchestral performance,classical performance,orchestra","Warner Classics",0.195,0.053,9,-19.549,0,0.0429,0.874,0.847,0.0469,0.0399,121.451,4
6qUjY7JsuQYxn99qfOAQyB,"Nocturne in E-Flat Major, Op. 9, No.2","Chopin: Complete Nocturnes, Barcarolle, Berceuse","Frédéric Chopin,Vladimir Feltsman",2011-02-01,232240,47,,2017-01-29T05:59:38Z,"classical,early romantic era,polish classical,classical piano,russian classical piano","Nimbus Alliance",0.311,0.0472,3,-25.497,1,0.0408,0.992,0.866,0.0979,0.0692,73.98,3
2mwTz65osTzePRKwLDfVYL,"Odio Amor, Odio Amor","90's Rarities - Volume 2","Barry Adamson",2016-04-25,70807,0,,2017-01-15T08:03:55Z,"british alternative rock","Enterprise Music and Distribution",0.506,0.492,10,-7.547,1,0.031,0.472,0.202,0.33,0.65,126.099,4
﻿Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4keAoywVf4jxRvXU7ON0hV,"Salad Days","Salad Days","Mac DeMarco",2014-04-01,145893,0,1218027748,2016-12-09T21:40:08Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.43,0.771,5,-7.176,1,0.0375,0.0876,0.0239,0.121,0.772,201.001,4
1CKm95B5JmaSCnZLquInM4,"Blue Boy","Salad Days","Mac DeMarco",2014-04-01,126223,0,1218027748,2016-12-09T21:40:08Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.489,0.793,10,-5.848,1,0.0421,0.444,0.3,0.213,0.603,81.326,4
2xcRTNxhhCL5HbCp4UGkjh,"Brother","Salad Days","Mac DeMarco",2014-04-01,212746,0,1218027748,2016-12-09T21:40:08Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.568,0.674,3,-5.194,0,0.0301,0.13,0.0634,0.431,0.512,93.194,4
7KmawNv6JUgZ54gSyVF6VQ,"Let Her Go","Salad Days","Mac DeMarco",2014-04-01,182607,0,1218027748,2016-12-09T21:40:08Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.594,0.663,6,-7.588,1,0.0292,0.00512,0.123,0.162,0.806,111.123,4
6yFNMQrUVlg9Uqo0qRzGOD,"Goodbye Weekend","Salad Days","Mac DeMarco",2014-04-01,179766,0,1218027748,2016-12-09T21:40:08Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.559,0.793,2,-4.019,0,0.0346,0.174,0.021,0.329,0.604,80.083,4
7nxi8DUA9Iw6nnpGN3M9Zd,"Let My Baby Stay","Salad Days","Mac DeMarco",2014-04-01,248171,0,1218027748,2016-12-09T21:40:08Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.785,0.285,4,-14.635,1,0.0312,0.782,0.548,0.0995,0.634,89.875,4
3hPHUpKVB4xo9efj2y29W9,"Treat Her Better","Salad Days","Mac DeMarco",2014-04-01,229120,0,1218027748,2016-12-09T21:40:08Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.45,0.689,5,-6.194,0,0.0423,0.383,0.011,0.273,0.344,206.575,4
1MJ5f5EYBC92ADD6xcz7nb,"Chamber Of Reflection","Salad Days","Mac DeMarco",2014-04-01,231723,1,1218027748,2016-12-09T21:40:08Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.537,0.558,11,-8.678,1,0.0929,0.263,0.91,0.102,0.505,131.037,4
5FMu7ZbfPXmGeOU7FnGijE,"Go Easy","Salad Days","Mac DeMarco",2014-04-01,204901,0,1218027748,2016-12-09T21:40:08Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.332,0.785,4,-7.136,1,0.149,0.287,0.108,0.301,0.534,152.609,4
6kX0IJzgRHkGOuftDSUmlE,"Jonny's Odyssey","Salad Days","Mac DeMarco",2014-04-01,158139,0,1218027748,2016-12-09T21:40:08Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.681,0.367,8,-11.284,0,0.0455,0.171,0.678,0.111,0.188,89.307,4
601KiLiZtBJRTXBrTjeieP,"Ode to Viceroy","2","Mac DeMarco",2012-10-16,233817,0,1218027748,2016-12-09T21:40:28Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.514,0.632,2,-6.305,1,0.0501,0.208,0.0132,0.115,0.31,94.569,4
2J4obtL5oOmstcOfq5UW3C,"Passing Out Pieces","Salad Days","Mac DeMarco",2014-04-01,167090,0,1218027748,2016-12-09T21:40:08Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.417,0.73,5,-6.774,1,0.0363,0.000563,0.00000331,0.0766,0.43,81.179,4
2OFrAsP5Vrcb0DtsPNsm54,"My Kind of Woman","2","Mac DeMarco",2012-10-16,190845,1,1218027748,2016-12-09T21:40:31Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.501,0.765,6,-7.063,0,0.0281,0.00294,0.49,0.184,0.46,91.769,4
1hPZt6ih3ZEiU5Xv7iHGeF,"This Old Dog","This Old Dog","Mac DeMarco",2017-01-31,150546,0,1218027748,2017-02-11T22:46:13Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.749,0.401,3,-10.856,1,0.0391,0.219,0.0931,0.206,0.616,138.811,4
1Cf943IKq0bhdBv4VfdOcd,"My Old Man","My Old Man","Mac DeMarco",2017-01-31,221653,0,1218027748,2017-02-11T22:46:15Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.658,0.575,1,-11.493,1,0.0332,0.677,0.253,0.0985,0.832,149.274,4
﻿Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1zyVUNA0KPawkBboczpkKn,"IOU","Old World Underground, Where Are You Now?","Metric",2003-09-01,262173,0,1218027748,2018-04-07T05:21:19Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Everloving Records",0.52,0.746,11,-7.565,0,0.0277,0.0154,0.0406,0.149,0.686,157.091,4
1MQ9MopmfrkLp9aRCnKgxq,"Hustle Rose","Old World Underground, Where Are You Now?","Metric",2003-09-01,333426,0,1218027748,2018-04-07T05:21:19Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Everloving Records",0.618,0.787,2,-9.19,1,0.0328,0.00445,0.432,0.199,0.386,114.118,4
7wOnHTU59kiSj98S7EysO3,"Succexy","Old World Underground, Where Are You Now?","Metric",2003-09-01,185306,0,1218027748,2018-04-07T05:21:19Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Everloving Records",0.651,0.752,11,-6.866,0,0.0296,0.00512,0.00289,0.318,0.972,140.135,4
42FM3NJuLi7saCkbN8JWn9,"Combat Baby","Old World Underground, Where Are You Now?","Metric",2003-09-01,209760,0,1218027748,2018-04-07T05:21:19Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Everloving Records",0.649,0.914,9,-6.199,1,0.0455,0.00573,0.000165,0.0997,0.739,139.125,4
665ZEybvAFNfUg03hJnlgb,"Calculation Theme","Old World Underground, Where Are You Now?","Metric",2003-09-01,211706,0,1218027748,2018-04-07T05:21:19Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Everloving Records",0.391,0.0842,0,-17.068,1,0.0387,0.984,0.0000589,0.108,0.519,112.882,3
7asPiZ18Pe4jsq5HWQhkiL,"Wet Blanket","Old World Underground, Where Are You Now?","Metric",2003-09-01,247693,0,1218027748,2018-04-07T05:21:19Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Everloving Records",0.582,0.847,10,-5.601,1,0.0279,0.00365,0.0634,0.323,0.96,146.16,4
2MJ2VTJ11nMW3Qu2FeiqgZ,"On a Slow Night","Old World Underground, Where Are You Now?","Metric",2003-09-01,276533,0,1218027748,2018-04-07T05:21:19Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Everloving Records",0.558,0.33,6,-10.552,1,0.0294,0.0788,0.00949,0.0878,0.187,140.201,4
7fC0deK4vucxoSGke0BRFt,"The List","Old World Underground, Where Are You Now?","Metric",2003-09-01,172706,0,1218027748,2018-04-07T05:21:19Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Everloving Records",0.475,0.721,2,-7.435,1,0.0339,0.00182,0.0000238,0.0688,0.438,149.417,4
7CfMr0QIGRlttIFjeLC6cA,"Dead Disco","Old World Underground, Where Are You Now?","Metric",2003-09-01,205533,0,1218027748,2018-04-07T05:21:19Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Everloving Records",0.521,0.844,5,-6.8,0,0.0315,0.0000516,0.0104,0.325,0.666,138.443,4
1Em339vQQP5KQHko4x0pri,"Too Little Too Late","Live It Out","Metric",2005,262146,0,1218027748,2018-04-07T05:21:22Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Last Gang",0.803,0.621,2,-5.629,0,0.0408,0.00789,0.0262,0.0899,0.769,121.028,4
3sxhsRvVAqkTc8sdWTWG9y,"Love Is A Place","Old World Underground, Where Are You Now?","Metric",2003-09-01,129293,0,1218027748,2018-04-07T05:21:19Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Everloving Records",0.583,0.311,2,-12.996,1,0.0324,0.976,0.823,0.112,0.413,155.934,4
088No2dLfmfPtPTh5Swd8L,"Soft Rock Star","Grow Up And Blow Away","Metric",2007,240533,0,1218027748,2018-04-07T05:21:26Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Last Gang",0.473,0.872,5,-6.537,1,0.0399,0.00403,0.000171,0.169,0.681,168.015,4
1h1npTGwSONDeUIWf0AnmB,"Empty","Live It Out","Metric",2005,355066,0,1218027748,2018-04-07T05:21:22Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Last Gang",0.6,0.6,4,-8.199,0,0.0453,0.0206,0.757,0.0817,0.358,145.993,4
4nA1VGmGhl6IxiXN3bovEJ,"Glass Ceiling","Live It Out","Metric",2005,235600,0,1218027748,2018-04-07T05:21:22Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Last Gang",0.592,0.977,0,-3.604,1,0.0489,0.00314,0.294,0.103,0.457,124.042,4
5VQ5NPn0I1ZbpHnHNIoZOr,"Handshakes","Live It Out","Metric",2005,186226,0,1218027748,2018-04-07T05:21:22Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Last Gang",0.416,0.987,5,-3.748,0,0.121,0.00485,0.127,0.349,0.527,158.103,4
3dQLuIGmV2HDN212uOjMQh,"Poster Of A Girl","Live It Out","Metric",2005,284720,0,1218027748,2018-04-07T05:21:22Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Last Gang",0.571,0.861,8,-4.483,0,0.0316,0.00888,0.0435,0.0825,0.617,120.011,4
1gjtgWfo0pvwhJgHoodlZ0,"Monster Hospital","Live It Out","Metric",2005,210466,0,1218027748,2018-04-07T05:21:22Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Last Gang",0.43,0.978,2,-3.61,1,0.0697,0.00048,0.201,0.376,0.732,162.088,4
3CU5gtnRKKTaVXexQHQA3H,"Patriarch On a Vespa","Live It Out","Metric",2005,272786,0,1218027748,2018-04-07T05:21:22Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Last Gang",0.434,0.978,8,-4.683,1,0.112,0.000194,0.438,0.135,0.127,158.407,4
22rkCRquWCsGYoFyQV6Uuu,"The Police and the Private","Live It Out","Metric",2005,223880,0,1218027748,2018-04-07T05:21:22Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Last Gang",0.519,0.547,10,-9.023,1,0.0337,0.855,0.000258,0.286,0.502,128.003,4
4qYNpNZdTSQw0gjnwlTPVq,"Ending Start","Live It Out","Metric",2005,200106,0,1218027748,2018-04-07T05:21:22Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Last Gang",0.363,0.646,4,-8.596,1,0.0372,0.031,0.0161,0.316,0.0659,144.773,3
2QlHImzCBS2qVXGstRgJUE,"Live It Out","Live It Out","Metric",2005,223840,0,1218027748,2018-04-07T05:21:22Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Last Gang",0.425,0.922,0,-6.145,1,0.0853,0.000514,0.0624,0.295,0.498,171.966,4
4tTSPlJX18X8qksCzmvVPj,"Grow Up and Blow Away","Grow Up And Blow Away","Metric",2007,253146,0,1218027748,2018-04-07T05:21:26Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Last Gang",0.427,0.694,11,-6.961,0,0.0288,0.0121,0.000458,0.0854,0.727,110.05,4
3xIdSz4Eno0vVXXfCdr17N,"Hardwire","Grow Up And Blow Away","Metric",2007,281960,0,1218027748,2018-04-07T05:21:26Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Last Gang",0.613,0.826,6,-5.885,0,0.0258,0.0176,0.000208,0.296,0.481,107.992,4
2YA0XeQMergFMnsJHyQhR4,"Rock Me Now","Grow Up And Blow Away","Metric",2007,231600,0,1218027748,2018-04-07T05:21:26Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Last Gang",0.794,0.515,7,-6.218,1,0.0344,0.00476,0.0231,0.162,0.697,122.007,4
3oprNcUCC39l5DPV6Fs6Ua,"The Twist","Grow Up And Blow Away","Metric",2007,216600,0,1218027748,2018-04-07T05:21:26Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Last Gang",0.703,0.518,2,-6.034,0,0.0247,0.325,0.00859,0.16,0.576,91.02,4
2PD0sytEc9yqb2dUH13EYD,"On the Sly","Grow Up And Blow Away","Metric",2007,238013,0,1218027748,2018-04-07T05:21:26Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Last Gang",0.609,0.816,0,-7.781,1,0.027,0.00542,0.233,0.199,0.906,131.875,4
78cdfbuBFhkduVv0UbYmTF,"Raw Sugar","Grow Up And Blow Away","Metric",2007,218333,0,1218027748,2018-04-07T05:21:26Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Last Gang",0.639,0.564,7,-7.112,1,0.0404,0.206,0.0000155,0.306,0.531,179.977,4
3eRVVNZNPEFEszkwcT8Qe3,"White Gold","Grow Up And Blow Away","Metric",2007,249586,0,1218027748,2018-04-07T05:21:26Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Last Gang",0.575,0.422,9,-9.011,0,0.0272,0.588,0.148,0.12,0.0854,93.698,3
6hwaY5wr0huNJmUbojHqDN,"London Halflife","Grow Up And Blow Away","Metric",2007,161653,0,1218027748,2018-04-07T05:21:26Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Last Gang",0.542,0.32,0,-11.955,0,0.0389,0.77,0.000305,0.0822,0.359,109.844,3
1hJoMSysMJzdFxnqTvcmpv,"Soft Rock Star [Jimmy vs. Joe Mix]","Grow Up And Blow Away","Metric",2007,263893,22,1218027748,2024-04-10T22:03:44Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Last Gang",0.6,0.775,0,-5.326,1,0.0245,0.115,0.0000174,0.311,0.363,96.33,4
﻿Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5OodG00DVvUT4psI2muqev,"Blindfold","Parts of the Process","Morcheeba",2003-06-24,278679,20,1218027748,2013-01-22T01:18:55Z,"downtempo,electronica,trip hop","WM UK",0.572,0.738,7,-6.738,1,0.0348,0.0281,0.0274,0.0555,0.215,161.949,4
3oBbsA0Etxg0doF0b4nrd0,"Blood Like Lemonade","Blood Like Lemonade","Morcheeba",2010-06-07,293306,0,1218027748,2013-01-22T01:18:57Z,"downtempo,electronica,trip hop","[PIAS] Recordings",0.653,0.59,5,-9.649,1,0.104,0.000942,0.378,0.2,0.625,168.054,4
2nilk2HdoJNysoEhkj9yQC,"Enjoy The Ride","Dive Deep","Morcheeba",2008,242613,0,1218027748,2013-01-22T01:19:01Z,"downtempo,electronica,trip hop","[PIAS] Recordings",0.524,0.54,5,-10.422,1,0.0282,0.185,0.0094,0.193,0.48,85.03,4
4311qLIubLRbOiWWkCeG7r,"Grown Unknown","Grown Unknown","Lia Ices",2011,217613,0,1218027748,2013-03-08T23:10:40Z,"","Jagjaguwar",0.453,0.398,8,-11.416,1,0.408,0.678,0.006,0.0478,0.394,170.868,3
4CKEUt40ATwj22sWbq5E5C,"Ice Wine","Grown Unknown","Lia Ices",2011,263013,0,1218027748,2013-03-08T23:12:01Z,"","Jagjaguwar",0.319,0.141,5,-9.365,1,0.0335,0.868,0.0000277,0.0861,0.246,102.324,3
3RiOPzAvhNKuMIdPYOrKV8,"What The Water Gave Me","Ceremonials (Deluxe Edition)","Florence + The Machine",2011-01-01,333466,44,1218027748,2013-03-08T23:13:47Z,"baroque pop,modern rock,neo mellow,uk alternative pop","Universal-Island Records Ltd.",0.492,0.565,0,-6.445,0,0.0319,0.00933,0.000224,0.114,0.183,124.095,4
4wsxtmLm89JBwWWAMKLxf2,"Setting Sail, Coming Home (End Theme)","Bastion Original Soundtrack","Darren Korb",2011-08-05,174874,37,1218027748,2015-01-09T05:47:31Z,"indie game soundtrack,video game music","Supergiant Games",0.724,0.753,0,-5.076,0,0.031,0.00451,0.0182,0.208,0.583,120.06,4
48SSrVn2Dfmc2tW9wzeo5t,"Black & Blue","Miike Snow","Miike Snow",2009-01-01,219733,34,1218027748,2015-01-09T05:47:46Z,"alternative dance,electropop,indietronica,neo-synthpop,shimmer pop,swedish electropop,swedish indie pop,swedish synthpop","Downtown Records/Republic Records",0.662,0.799,5,-3.863,0,0.0304,0.0175,0.00023,0.113,0.497,134.988,4
3Z2sglqDj1rDRMF5x0Sz2R,"3005","Because The Internet","Childish Gambino",2013-01-01,234213,0,1218027748,2016-06-17T03:48:59Z,"atl hip hop,hip hop,rap","Glassnote Entertainment Group LLC",0.473,0.461,6,-6.474,0,0.333,0.149,0,0.0973,0.615,165.985,4
6olUplztLFFfU7fMYmFXOP,"Sober","Kauai","Childish Gambino",2014-10-03,252013,0,1218027748,2016-06-17T03:49:08Z,"atl hip hop,hip hop,rap","Glassnote",0.699,0.601,0,-6.48,1,0.0304,0.0972,0.0000117,0.562,0.434,98.04,4
7oK7Slof2Ai6OCABAbyr2M,"Bandenburg","Gulag Orkestar","Beirut",2006-05-09,218773,0,1218027748,2016-07-24T08:11:19Z,"albuquerque indie,baroque pop,chamber pop,indie rock,indietronica,stomp and holler","Ba Da Bing!",0.442,0.807,7,-5.268,0,0.0422,0.75,0.0566,0.121,0.191,76.689,4
2rmq49FcJ4U3wh1Z7C9UxE,"IV. Sweatpants","Because The Internet","Childish Gambino",2013-01-01,180680,0,1218027748,2016-06-17T03:49:04Z,"atl hip hop,hip hop,rap","Glassnote Entertainment Group LLC",0.644,0.479,4,-8.352,1,0.177,0.169,0,0.639,0.612,79.929,4
5vjmFhes2UVEo5aGQ27q7l,"Tired of Being Alone","Gets Next To You","Al Green",1971-08-14,172320,0,1218027748,2016-08-28T03:17:55Z,"classic soul,funk,memphis soul,quiet storm,soul,soul blues,southern soul","Hi Records Under Exclusive License to Fat Possum Records",0.769,0.39,7,-8.525,1,0.0391,0.365,0.0104,0.0673,0.61,98.077,4
4X4NrHp5VpibgirzuImxXd,"Merry Go Round","Doin It!!!!","The Equatics",1972,163946,46,1218027748,2016-06-17T03:52:10Z,"psychedelic soul","Now Again Records",0.512,0.458,0,-10.623,0,0.0286,0.00553,0,0.22,0.594,131.84,4
2lQVU5JTZrgsXkL7mf1mdR,"Oogum Boogum Song","Brenton Wood's 18 Best","Brenton Wood",1992-01-01,186567,37,1218027748,2016-06-17T03:51:53Z,"classic soul,souldies","The Bicycle Music Company",0.836,0.696,7,-6.37,1,0.0401,0.8,0,0.0949,0.954,112.692,4
0ieqq1wbtso2UjJWPqJ5Xc,"Silver Lining","Under The Blacklight (Standard Version)","Rilo Kiley",2007-08-20,216973,50,1218027748,2016-06-17T03:51:38Z,"chamber pop,funktronica,indie pop,indie rock,la indie,lilith","Warner Records",0.709,0.53,7,-4.985,1,0.0288,0.289,0.0000454,0.0929,0.692,117.11,4
0hNhlwnzMLzZSlKGDCuHOo,"Space Song","Depression Cherry","Beach House",2015-08-28,320466,0,1218027748,2016-06-17T03:49:55Z,"art pop,baltimore indie,dream pop,dreamo,indie rock,indietronica,modern dream pop,pov: indie","Sub Pop Records",0.508,0.788,0,-7.288,0,0.0296,0.233,0.13,0.144,0.586,147.06,4
4ti5I6Wxmj8CNpAxVHKohx,"Tyler","Rubberneck","Toadies",1994-01-01,253173,48,1218027748,2015-01-09T05:47:34Z,"alternative rock,grunge,pop rock,post-grunge","Interscope",0.349,0.781,2,-9.789,1,0.029,0.0000503,0.0264,0.187,0.496,183.768,4
4VSH2Mz6pJqJU51ba1zoMk,"Souvlaki Space Station","Souvlaki","Slowdive",1993,359066,0,1218027748,2016-06-17T03:51:21Z,"alternative rock,dream pop,reading indie,shoegaze","SBK/EMI RECORDS",0.387,0.581,4,-8.842,0,0.03,0.00225,0.78,0.134,0.464,137.962,4
